id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00002562,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の設備 観光地の予約要否,槇果樹園 ペットへの対応なし 可能,槇果樹園を観光される場合、事前のご予約が可能です。また残念ながらペット用の設備はございません。,槇果樹園はご予約が可能ですが、ペットをお連れの場合は対応設備がございません。
s00002367,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の公共交通機関でのアクセス 観光地におすすめな時期,睡鳩荘 ＪＲ石巻駅→徒歩15分 夏,夏場に睡鳩荘を利用されるのはいかがでしょう。場所はＪＲ石巻駅から徒歩15分です。,ＪＲ石巻駅から徒歩15分の睡鳩荘は、特に夏のご来訪をおすすめいたします。
s00001978,system,情報を教える,観光地の名称 観光地の撮影可否 観光地の新型コロナウイルス感染対策,二荒山神社 拝殿 不可能 不明,二荒山神社 拝殿は新型コロナへの感染対策がなされているかどうかはっきりいたしません。また撮影はご遠慮下さい。,二荒山神社 拝殿では撮影禁止となっております。新型コロナの感染対策ははっきりした情報がなく不明です。
s00001801,system,情報を教える,観光地の名称 観光地の広さ 観光地のWi-Fiの有無,オロンコ岩 不明 なし,オロンコ岩にはWi-Fi設備がないようです。現地がどのくらいの広さなのかは把握できておりません。,オロンコ岩周辺の広さについてはわかっておりません。またWi-Fiはご利用いただけません。
s00000821,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,バス 恋人,お客様、本日はバスでお越しですか。ご一緒の方は恋人ですか、お幸せそうでなによりです。,バスでご来店いただいたのですね。恋人の方とご一緒ですか。良いですね。
s00000444,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,希望なし 未定,特にご希望の季節はなく、交通機関も何をご利用されるかまだお考え中なのですね。結構です。,この季節に観光したいというご希望はございませんね。また交通手段は今の所未定とのことで、かしこまりました。
s00001498,system,情報を教える,観光地の名称 観光地が雨天でも楽しめるか 観光地におすすめな時期,金鳥居 不明 秋,金鳥居に行かれるのでしたら秋がおすすめです。ただし雨でも楽しめるかどうかははっきりしておりません。,金鳥居は雨が降った場合、お楽しみいただけるかは存じません。観光には秋をおすすめいたします。
s00001030,system,情報を教える,客の名前（※） 観光地の名称 観光地での観光の所要時間,加藤 河口浅間神社 90分以上,加藤様、河口浅間神社の所要観光時間は90分以上です。,加藤様、河口浅間神社に観光に行かれるのでしたら、90分以上はかかると思われます。
s00002136,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな時期,雑賀崎 夏,雑賀崎の観光は夏がおすすめです。,夏場の雑賀崎を観光してはいかがですか。
s00000026,system,好意的に承知する,客が希望する交通手段,徒歩,歩いて行かれるのですね。かしこまりました。,交通手段は徒歩にされるのですね。結構です。
