id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001326,system,情報を教える,観光地の名称 観光地におすすめな時期 観光地の最寄り駅,岩清水 秋 下市口,秋の旅行で有れば岩清水がおすすめです。下市口駅が近いですよ。,下市口駅の近くに岩清水がありますね。特に秋なら楽しめる場所だと思います。
s00000509,system,好意的に承知する,客が観光にかけたい時間 客が希望する交通手段,30分以上60未満 車,車で移動して30分以上60分未満で楽しめる場所をご希望ですね、了解いたしました！,30分以上60分未満を予定して、車で行ける場所を探させて頂きますね。
s00002159,system,観光地の情報を使って客におすすめする,観光地の名称 観光地がインドアかアウトドアか,白米千枚田 インドア,白米千枚田はインドア派の人におすすめな場所ですね。,白米千枚田なら屋内で楽しめると思いますよ。
s00000788,system,好意的に承知する,客が観光にかけたい時間 客がインドア派かアウトドア派か,30分未満 インドア,30分未満でも楽しめる屋内施設ですね。喜んでお探ししますね。,インドア派の人が30分未満で楽しめる施設をこちらで探させて頂きますね、了解いたしました。
s00001353,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地におすすめな人,長崎歴史文化博物館 あり 友達,長崎歴史文化博物館は駐車場があります。ご友人とならお勧めです,ご友人といかれるなら長崎歴史文化博物館がいいですね。駐車場も有りますよ
s00002304,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の営業時間 観光地におすすめな人,無人島「水島」リゾート 10時～日没 恋人,無人島「水島」リゾートは恋人と10時から日没の間で楽しめます。,恋人同士なら無人島「水島」リゾートがいいですね。	10時～日没の時間まで空いてます。
s00000229,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,友達 冬,ご友人と冬に旅行ですね、探させて頂きますね。,冬予定でご友人とのご旅行、良いですね！
s00000318,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,女性 未定,時間は気にせず女性との旅行プランですね、お探しさせて頂きます。,女性との旅行ですか、良いですね。時間を気にしないとの事で色々プランを提案させて頂きますね。
s00002229,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間,幕山公園 90分以上,幕山公園は90分以上見ておいた方が良いですね。,90分以上あるなら幕山公園がおすすめです
s00000054,system,好意的に承知する,客の本日の交通手段,公共交通機関,公共交通機関ご希望受けたまわせていただきました！,公共交通機関利用の旅行良いですね、了解しました！
