id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00002040,system,情報を教える,観光地の名称 観光地の広さ 観光地の喫煙可否,大宮公園 不明 可能,大宮公園の広さはわかりませんが、公園での喫煙は可能になっております。,こちらが大宮公園です。広さはわかりかねますが、喫煙は可能です。
s00001274,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地の公共交通機関でのアクセス,たち農園 90分以上 ＪＲ桜島駅→舞洲アクティブバスで15分、バス停：ホテルロッジ舞洲前下車、徒歩すぐ,たち農園の公共交通機関でのアクセスは、ＪＲ桜島駅から舞洲アクティブバスで15分乗車していただき、ホテルロッジ舞洲前で下車していただければ、徒歩すぐのところにございます。観光の所要時間は90分以上となっています。,たち農園の観光の所要時間は、90分以上かかります。公共交通機関で行かれる場合は、ＪＲ桜島駅から舞洲アクティブバスで15分ほど乗車していただきます。ホテルロッジ舞洲前のバス停で下車していただくと、徒歩すぐで到着いたします。
s00002121,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の車でのアクセス,富士山スカイライン 京奈和道三宅ICから国道24号経由5km10分,富士山スカイラインは京奈和道三宅ICから、国道24号経由で5km10分の所ですのでおすすめですよ。,富士山スカイラインへは、京奈和道三宅ICから国道24号経由で5km10分ほどになります。お車で向かわれる際はおすすめですね。
s00000258,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,歴史好き 秋,歴史好きの方と秋に観光されたいのですね。良いと思います。,秋ごろに歴史好きの方と一緒に観光をしたいというご希望ですね。良いですね。
s00001726,system,情報を教える,観光地の名称 観光地の設備 観光地のおすすめイベント,日吉大社 ペットへの対応なし 不明,日吉大社のおすすめイベントはわかりませんが、ペットへの対応は可能となっております。,日吉大社はペットへの対応が可能です。ただ、おすすめイベントはわかりかねます。
s00002234,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人,置賜さくら回廊 家族,置賜さくら回廊はご家族と観光するのにおすすめの観光地ですよ。,ご家族と観光されるのなら、置賜さくら回廊がおすすめになります。
s00000323,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,女性 90分以上,女性の方と一緒に90分以上時間をかけて観光をしたいというご希望ですね。良いと思います。,90分以上ゆっくりと時間をかけて女性の方と観光したいというご要望ですね。良いですね。
s00002498,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地におすすめな時期,清隆寺 家族 夏,清隆寺は、夏にご家族の方と行かれるならおすすめの観光地です。,ご家族と夏に観光をされるのなら、清隆寺がおすすめですね。
s00000517,system,好意的に承知する,客が観光にかけたい時間 客が希望する交通手段,60分以上90分未満 バス,バスに乗って60分から90分未満で楽しめる観光地をご希望ですか。良いですね。,バス移動で、60分から90分未満での観光をご希望とのことですが、良いと思います。
s00001796,system,情報を教える,観光地の名称 観光地の利用可能なキャッシュレス決済 観光地のWi-Fiの有無,めぐろパーシモンホール クレジットカード 不明,めぐろパーシモンホールでは、クレジットカードがご利用いただけます。ただ、Wi-Fiの有無はわかりかねます。,めぐろパーシモンホールのWi-Fi環境はわからないですが、キャッシュレス決済としてクレジットカードはご利用可能です。
