id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001363,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地におすすめな人,イルカウォッチング なし 歴史好き,歴史も楽しめて、イルカウォッチングもできるこちらなどおすすめです。ただし、車の駐車スペースがないのでその点はご了承ください。,車の駐車スペースはないのですが、歴史も楽しみながら、イルカウォッチングもできるこちらなどとてもおすすめですが、いかがでしょうか？
s00001231,system,情報を教える,観光地の名称 観光地におすすめな人 観光地の定休日,瀧廉太郎記念館 恋人 境内自由,恋人同士でもゆっくりと楽しめる場所であれば、	瀧廉太郎記念館などいかがでしょうか？境内も自由に観光できますのでとてもおすすめです。,瀧廉太郎記念館などいかがでしょうか？恋人同士でゆっくりと境内も自由にみてまわることができるのでとてもおすすめです。
s00001782,system,情報を教える,観光地の名称 観光地のWi-Fiの有無 観光地の喫煙可否,洞川温泉郷のほたる 不明 可能,自然たっぷりのなかでほたるを楽しめる洞川温泉郷などいかがでしょうか？Wi-Fiの有無はその場所によるかもしれませんが、疲れた体をいやすのに素敵な場所ですよ。,Wi-Fiの有無は確認しないとわからないのですが、洞川温泉郷ではきれいな水に夜はほたるの姿も楽しむことができるのでとてもおすすめですよ。
s00000772,system,好意的に承知する,客の希望の観光時間帯 客が観光にかけたい時間,午後 30分以上60未満,かしこまりました。午後、だいたい30分から１時間ほどで観光できるスポットのお探しですね。お調べ致します。,午後からの観光で、だいたい30分から１時間くらいでまわれる場所ですね。お調べしてみますね。
s00000073,system,好意的に承知する,客の名前（※） 客の観光の同行者,藤原 女性,かしこまりました。藤原様とお連れ様が楽しめる観光スポットですね。おすすめをお調べ致しますね。,藤原様、かしこまりました。お連れ様も楽しめる観光地をお探し致しますので、少々お待ちくださいね。
s00002650,system,観光地の情報を使って客におすすめする,観光地の名称 観光地がインドアかアウトドアか 観光地の喫煙可否,観音山梅の里梅園 インドア 可能,どちらかといえばインドアで楽しめる場所でございますね。	観音山梅の里梅園などはいかがでしょうか。ちなみに、こちらでは喫煙所も設置されておりますのでご利用いただけます。,観音山梅の里梅園などいかがでしょうか。ゆったりと楽しめる場所でおすすめです。ちなみに喫煙も可能となっております。
s00002480,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地が雨天でも楽しめるか,臥牛窯・窯元ぎゃらりい 90分以上 可能,雨天でも楽しめるスポットであれば、臥牛窯・窯元ぎゃらりいなどいかがでしょうか？ギャラリー内をみてまわって大体90分ほどになるかと思います。,90分以上での観光といえば、臥牛窯・窯元ぎゃらりいなどいかがでしょうか？雨天でもいろんな窯元を楽しむことができ大変おすすめなスポットとなっております。
s00000687,system,好意的に承知する,客の希望の観光時間帯 客が希望する観光の季節,日中 未定,季節はまだ未定とのことですね。かしこまりました。日中でも楽しめる観光地をお調べ致しますね。,かしこまりました。まだ、観光の時期は未定ということで、日中でもゆったりと楽しめる場所がないかお調べ致しますね。
s00000188,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,歴史好き 公共交通機関,かしこまりました。公共交通機関をご利用の上で、歴史を楽しめる観光スポットをお調べしてみますね。,かしこまりました。歴史好きの方にお勧めで、公共交通機関が利用できる観光地をお調べしてみますね。
s00001376,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地が雨天でも楽しめるか,雑賀崎 不明 不明,駐車スペースや、雨天でも楽しめるかは確認してみないとわからないのですが、雑賀崎などはいかがでしょうか。,風景なども楽しめますし雑賀崎などおすすめですがいかがでしょうか？駐車場や雨天でも楽しめる場所などは確認してみないとわからないのですが。
