id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001012,system,情報を教える,観光地の名称 観光地周辺のレストランの評価,剣ケ池 4,剣ヶ池にあるレストランの評価は4、となっております。,剣ヶ池ですが、レストランに対する評価は星4つが付いております。
s00001424,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地におすすめな人,高峠つつじケ丘公園 90分以上 家族,高峠つつじが丘公演はご家族連れにおすすめのスポットで、見て回るには90分以上の時間が必要です。,ご家族でご旅行される方におすすめしたいのは、高峠つつじヶ丘公園です。観光にかかる所要時間は90分以上となっております。
s00000857,system,好意的に承知する,客の希望の観光時間帯 客がインドア派かアウトドア派か,希望なし インドア,訪れる時間帯についてはとくにこだわらないということですね。インドア派でいらっしゃるということで、それは素敵です。,インドアのほうをお好みで、時間帯のご希望はとくにない、ということですね。いろいろと楽しめそうですね。
s00001273,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地の公共交通機関でのアクセス,梼原三嶋神社 60分以上90分未満 ＪＲ阿波中島駅→車7分,梼原三嶋神社への行き方ですが、JR阿波中島駅下車、車で7分です。観光に必要な時間は1時間から1時間半ほどです。,梼原三嶋神社を見て回るには60分から90分程度の時間が必要です。アクセスはJR阿波中島駅から車で7分ほどの距離にあります。
s00001016,system,情報を教える,客の名前（※） 観光地の名称 観光地のジャンル,井上 大垣市スイトピアセンター・こどもサイエンスプラザ・水のパビリオン・コスモドーム 工場・施設見学,井上さまがご希望されている工場見学に最適なのは、大垣市スイトピアセンター・こどもサイエンスプラザ・水のパビリオン・コスモドームになります。,井上さまにご案内させていただく施設ですが、大垣市スイトピアセンター・こどもサイエンスプラザ・水のパビリオン・コスモドームなどがございます。
s00001645,system,情報を教える,観光地の名称 観光地の設備 観光地の撮影可否,敦賀半島 障害者への対応なし 不可能,敦賀半島ですが、撮影は不可で、障害者のお客様への対応も行っていないようです。,敦賀半島では撮影は許可されておらず、障害者の見学者への特別な対応もございません。
s00001473,system,情報を教える,観光地の名称 観光地におすすめな人 観光地におすすめな時期,厚田海浜プール 家族 冬,厚田海浜プールはご家族連れにおすすめのスポットで、とくに冬に行くと楽しめます。,厚田海浜プールは冬にぴったりの場所で、ご家族連れに楽しんでいただける観光地です。
s00002194,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地の設備,市川 水天宮 障害者への対応あり,市川さまへのおすすめは水天宮です。こちらは障害のある見学者への対応も整っております。,市川さまへは水天宮をぜひおすすめいたします。水天宮では障害をお持ちのお客様に対する配慮と対応がございます。
s00002173,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地の最寄り駅,山下 日吉大社 博多南,山下さまへのおすすめは日吉大社です。こちらの最寄り駅は博多南となっております。,山下さまにおすすめしたいスポットは日吉大社でございます。博多南駅が最寄り駅です。
s00002232,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人,長瀞の桜 女性,長瀞の桜は女性におすすめの場所です。,女性におすすめなのは、長瀞の桜でございます。
