id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000455,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,春 電車,電車で移動する春の観光ですね。良いですよね。,春に電車を利用した観光地巡りですか。楽しそうですね。
s00000029,system,好意的に承知する,客が希望する観光の季節,希望なし,季節に関わらない観光の楽しみもありますよね。,季節関係なく楽しめる観光も良いですよね。
s00002464,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな時期,稲佐山公園ドッグラン 30分未満 冬,稲佐山公園ドッグランは30分未満で手軽に楽しめるので、	冬の時期にもおすすめですよ。,所要時間30分未満で観光できる稲佐山公園ドッグランは、冬場にぴったりの観光場所です。
s00001767,system,情報を教える,観光地の名称 観光地の撮影可否 観光地のWi-Fiの有無,ガラス工房 橙 可能 あり,ガラス工房 橙は撮影することができ、またWi-Fiを利用することも可能です。,ガラス工房 橙はWi-Fiの設備があり、撮影に関しても問題なく行えます。
s00000760,system,好意的に承知する,客の希望の観光時間帯 客が観光にかけたい時間,朝 30分以上60未満,30分以上60分未満の朝の観光ですね。素晴らしい時間を過ごせそうですね。,30分以上60分未満で楽しむ朝の観光なんて、すごく良いですね。
s00002359,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地の公共交通機関でのアクセス,清隆寺 90分以上 南海二色浜駅→徒歩15分,清隆寺は巡るのに90分以上もかかるほど見所満載で、南海二色浜駅から徒歩15分で行けるほどアクセスが良い、おすすめの観光地です。,観光するのに90分以上必要なボリュームと南海二色浜駅から徒歩15分で行ける利便さが、清隆寺のおすすめポイントです。
s00000729,system,好意的に承知する,客が希望する観光ジャンル 客の趣味,紅葉スポット ジョギング,紅葉スポットをジョギョングしながら観光するんですね。とても良いですね。,ジョギングして紅葉スポットを巡るなんて、素晴らしい時間が過ごせそうですね。
s00001706,system,情報を教える,観光地の名称 観光地の設備 観光地の広さ,呼子の朝市 乳幼児への対応なし 一日あれば十分見て回れるような広さ,呼子の朝市は一日あれば十分見て回れる広さの観光地です。ただ乳幼児に対応した設備はありません。,呼子の朝市はコンパクトにまとまっており、一日で十分見て回れますが、乳幼児への対応が整っていないので注意が必要です。
s00001912,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の喫煙可否,大石田町立歴史民俗資料館 不可能 不可能,大石田町立歴史民俗資料館を観光する際、飲食物を持ち込むことはできません。また喫煙することも許可されていません。,大石田町立歴史民俗資料館では飲食物の持ち込みと喫煙が禁止になっています。
s00000463,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,夏 公共交通機関,夏の季節に公共交通機関を利用して観光ですね。とても良いですね。,公共交通機関を使って移動しながらの夏の観光なんて、素晴らしいですね。
